Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,MA10,MA50,Returns,Volatility,RSI,MACD,UpperBand,LowerBand
2021-12-21,172.99,171.55,173.2,169.12,91.19M,1.91%,172.99,91190000.0,174.46,157.4756,0.019086892488954454,0.02264439786100824,59.24426450742239,4.867397705557011,182.23313943439217,155.4838605656078
2021-12-22,175.64,173.04,175.86,172.15,92.14M,1.53%,175.64,92140000.0,174.516,158.1582,0.015318804555176424,0.02196995508123723,62.88503253796096,4.835178680846042,182.78935263961603,156.35064736038396
2021-12-23,176.28,175.85,176.85,175.27,68.36M,0.36%,176.28,68360000.0,174.68800000000002,158.8656,0.0036438168982009245,0.0219521824706334,66.10887996430165,4.805888234923259,183.31808849514948,157.25591150485047
2021-12-27,180.33,177.09,180.42,177.07,74.92M,2.30%,180.33,74920000.0,174.776,159.59699999999998,0.022974812797821764,0.021316980394509508,66.5344789601234,5.051248845839325,183.58663346612923,159.33936653387076
2021-12-28,179.29,180.16,181.33,178.53,79.14M,-0.58%,179.29,79140000.0,175.131,160.286,-0.005767204569400608,0.020145635028789587,59.99507024895241,5.102955890336631,183.79718329979522,161.0338167002048
2021-12-29,179.38,179.33,180.63,178.14,62.35M,0.05%,179.38,62350000.0,175.63600000000002,160.9426,0.0005019800323498025,0.019843742905787942,55.84874863982587,5.092493251235254,184.38929657033952,161.84970342966045
2021-12-30,178.2,179.47,180.57,178.09,59.77M,-0.66%,178.2,59770000.0,175.526,161.5314,-0.006578213847697634,0.01784050173626675,54.863709246392276,4.932130861611853,184.55515670053526,163.02684329946473
2021-12-31,177.57,178.09,179.23,177.26,64.06M,-0.35%,177.57,64060000.0,176.05700000000002,162.0976,-0.0035353535353535026,0.011744429007076599,47.165259348612786,4.700027782999655,184.26325159214952,164.6997484078505
2022-01-03,182.01,177.83,182.88,177.71,104.70M,2.50%,182.01,104700000.0,177.144,162.7482,0.025004223686433402,0.013036636833842319,59.25051637651221,4.8188071056482045,183.8379843139081,167.14201568609192
2022-01-04,179.7,182.63,182.94,179.12,99.31M,-1.27%,179.7,99310000.0,178.13899999999998,163.3684,-0.012691610351079574,0.01366159417578984,57.717734981316426,4.6726791435563655,183.24242366284332,169.17557633715668
